,timestamp,username,1_attractive_title,1_attractive_style,1_attractive_theme,2_originality_title,2_originality_style,2_originality_theme,3_relevance,4_creativity_title,4_creativity_synopsis,4_creativity_comment,5_authorship_title,5_authorship_synopsis,5_authorship_comment,6_anthology,6_readers_opinion,6_critics_opinion,6_own_voice,6_comment,title,title_id,synopsis_writer,title_writer,experiment
617,2024/04/02 4:04:14 PM GMT+2,Expert3,0,1,2,1,1,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,2,,Una inteligencia artificial.,Un escritor novel.,,1,2,2,1,,Las emisiones nocturnas,Las emisiones nocturnas,patricio,patricio,ENGLISH
618,2024/03/14 5:30:26 PM GMT+2,Expert4,2,2,2,1,2,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",1,2,,Una inteligencia artificial.,Un escritor consagrado.,,1,2,2,2,,Las pesadillas del hombre invisible,Las pesadillas del hombre invisible,patricio,patricio,SPANISH
619,2024/03/22 10:07:02 AM GMT+2,Expert6,2,2,1,1,2,2,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",2,2,,Un escritor novel.,Un escritor consagrado.,,3,2,2,2,,Las pesadillas del hombre invisible,Las pesadillas del hombre invisible,patricio,patricio,SPANISH
620,2024/03/22 1:07:09 PM GMT+2,Expert5,2,2,2,2,2,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",2,2,,Un escritor novel.,Un escritor consagrado.,,2,2,3,2,,Las pesadillas del hombre invisible,Las pesadillas del hombre invisible,patricio,patricio,SPANISH
621,2024/03/31 9:18:28 PM GMT+2,Expert1,3,1,1,2,1,0,La relación entre el título y la sinopsis es casi irrelevante.,2,0,,Un escritor novel.,Una inteligencia artificial.,,0,1,2,2,,Las pesadillas del hombre invisible,Las pesadillas del hombre invisible,patricio,patricio,ENGLISH
622,2024/04/02 12:45:37 AM GMT+2,Expert3,1,1,1,1,1,1,La relación entre el título y la sinopsis es casi irrelevante.,0,1,,Una inteligencia artificial.,Una inteligencia artificial.,,1,2,2,2,,Las pesadillas del hombre invisible,Las pesadillas del hombre invisible,patricio,patricio,ENGLISH
623,2024/04/02 10:27:46 AM GMT+2,Expert2,1,1,0,1,1,1,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",1,1,,Un escritor novel.,Un escritor novel.,,1,2,2,2,,Las pesadillas del hombre invisible,Las pesadillas del hombre invisible,patricio,patricio,ENGLISH
624,2024/03/13 6:32:53 PM GMT+2,Expert4,0,2,3,0,2,3,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",0,2,,Una inteligencia artificial.,Un escritor consagrado.,"La sinopsis es clara, concisa y también original y divertida",2,1,2,2,Me gusta la sencillez y eficacia con la que está contada la historia de este perdedor,Las sombras del tiempo,Las sombras del tiempo,patricio,machine,SPANISH
625,2024/03/22 5:59:18 PM GMT+2,Expert5,1,2,2,1,2,2,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",1,3,,Una inteligencia artificial.,Un escritor consagrado.,,2,2,2,3,,Las sombras del tiempo,Las sombras del tiempo,patricio,machine,SPANISH
626,2024/03/24 10:34:24 AM GMT+2,Expert6,0,1,1,0,0,1,La relación entre el título y la sinopsis es casi irrelevante.,0,1,,Una inteligencia artificial.,Una inteligencia artificial.,,1,1,2,1,,Las sombras del tiempo,Las sombras del tiempo,patricio,machine,SPANISH
627,2024/03/31 1:38:21 PM GMT+2,Expert3,0,1,1,0,1,1,La relación entre el título y la sinopsis es casi irrelevante.,0,1,,Una inteligencia artificial.,Un escritor novel.,,1,2,3,1,,Las sombras del tiempo,Las sombras del tiempo,patricio,machine,ENGLISH
628,2024/04/01 1:27:09 PM GMT+2,Expert1,1,2,2,1,1,1,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",1,1,,Un escritor novel.,Una inteligencia artificial.,,2,2,2,1,,Las sombras del tiempo,Las sombras del tiempo,patricio,machine,ENGLISH
629,2024/04/01 1:45:31 PM GMT+2,Expert2,0,2,2,0,2,2,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",0,2,,Una inteligencia artificial.,Un escritor novel.,,2,2,2,2,,Las sombras del tiempo,Las sombras del tiempo,patricio,machine,ENGLISH
630,2024/03/15 2:27:40 PM GMT+2,Expert4,1,2,0,1,2,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,2,Es creativo en el sentido de tomarse a chufla todo un género comercial.,Una inteligencia artificial.,Un escritor consagrado.,,1,2,2,2,,Lindsay Hilton visita París,Lindsay Hilton visita París,patricio,patricio,SPANISH
631,2024/03/20 8:50:35 PM GMT+2,Expert6,2,2,0,1,2,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,1,,Un escritor novel.,Una inteligencia artificial.,,0,2,2,1,,Lindsay Hilton visita París,Lindsay Hilton visita París,patricio,patricio,SPANISH
632,2024/03/22 6:37:18 PM GMT+2,Expert5,2,2,2,2,2,3,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",2,3,,Un escritor consagrado.,Un escritor consagrado.,,2,2,2,3,"El final del texto es demasiado valorativo, en mi opinión. No ya del filme; ni siquiera de la propia sinopsis; solo de la tarea...",Lindsay Hilton visita París,Lindsay Hilton visita París,patricio,patricio,SPANISH
633,2024/03/28 12:38:06 AM GMT+2,Expert2,0,1,1,1,2,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,1,,Una inteligencia artificial.,Un escritor consagrado.,,1,2,3,2,,Lindsay Hilton visita París,Lindsay Hilton visita París,patricio,patricio,ENGLISH
634,2024/03/31 2:32:41 PM GMT+2,Expert3,0,1,0,1,1,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,1,,Una inteligencia artificial.,Un escritor novel.,,0,3,3,1,,Lindsay Hilton visita París,Lindsay Hilton visita París,patricio,patricio,ENGLISH
635,2024/04/02 1:57:31 PM GMT+2,Expert1,1,2,1,1,2,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,1,,Una inteligencia artificial.,Un escritor novel.,,3,1,1,2,,Lindsay Hilton visita París,Lindsay Hilton visita París,patricio,patricio,ENGLISH
636,2024/03/18 10:34:54 AM GMT+2,Expert4,1,2,2,1,2,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",0,2,"Esta sinopsis ya la he leído. Exactamente la misma. No sé, no me acuerdo, si el título era el mismo u otro muy similar.",Una inteligencia artificial.,Un escritor consagrado.,,1,2,2,2,,Más allá del horizonte roto,Más allá del horizonte roto,patricio,machine,SPANISH
637,2024/03/20 9:58:53 PM GMT+2,Expert6,1,2,3,1,2,3,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",1,3,,Una inteligencia artificial.,Un escritor consagrado.,,3,2,3,2,,Más allá del horizonte roto,Más allá del horizonte roto,patricio,machine,SPANISH
638,2024/03/22 5:19:05 PM GMT+2,Expert5,1,2,2,1,2,3,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,3,,Un escritor novel.,Un escritor consagrado.,,2,1,3,3,,Más allá del horizonte roto,Más allá del horizonte roto,patricio,machine,SPANISH
639,2024/03/31 2:19:23 PM GMT+2,Expert3,0,0,0,0,0,1,No veo relación alguna entre el título y la sinopsis.,0,0,"El texto es un calco tal cual de otra sinopsis planteada en la que se invierten el título de la película y la película creada por IA con la que se la compara. De haber intencionalidad, podría llegar a resultar curioso, pero ante la posibilidad de que se trate de una producción automática, desaparece cualquier interés que pueda tener.",Una inteligencia artificial.,Una inteligencia artificial.,,0,2,3,0,,Más allá del horizonte roto,Más allá del horizonte roto,patricio,machine,ENGLISH
640,2024/04/02 6:15:15 PM GMT+2,Expert1,1,2,2,1,2,1,La relación entre el título y la sinopsis es casi irrelevante.,1,2,,Una inteligencia artificial.,Un escritor consagrado.,,3,1,2,2,,Más allá del horizonte roto,Más allá del horizonte roto,patricio,machine,ENGLISH
641,2024/04/23 9:20:36 AM GMT+2,Expert2,1,1,0,1,1,1,La relación entre el título y la sinopsis es casi irrelevante.,0,1,,Una inteligencia artificial.,Un escritor novel.,,0,2,3,1,,Más allá del horizonte roto,Más allá del horizonte roto,patricio,machine,ENGLISH
642,2024/03/17 9:31:52 PM GMT+2,Expert5,2,2,2,2,2,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,2,"La relación del título con la sinopsis es clara y evidente, pero no porque se parta de él para desarrollarla, sino a partir de un significado metafórico (un secreto infantil).",Un escritor novel.,Un escritor consagrado.,"Marco ""consagrado"" por el oficio, no en este caso por la notable calidad literaria. Y esta distinción -me temo- valdría para otros formularios.",2,2,2,2,,No se lo digas a mamá,No se lo digas a mamá,patricio,patricio,SPANISH
643,2024/03/18 12:46:16 PM GMT+2,Expert4,1,2,1,1,2,1,La relación entre el título y la sinopsis es casi irrelevante.,1,2,,Un escritor novel.,Un escritor consagrado.,"La trama es deliberadamente absurda, es lo que pretende el autor.",1,2,2,2,"Por cierto, odio un poco el segundo punto de esta pregunta, acaba situándome casi como un pedante cuyos gustos no tienen por qué coincidir con la ""plebe""",No se lo digas a mamá,No se lo digas a mamá,patricio,patricio,SPANISH
644,2024/03/21 10:46:12 AM GMT+2,Expert6,2,1,0,0,1,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,3,,Un escritor novel.,Un escritor consagrado.,,2,1,2,1,,No se lo digas a mamá,No se lo digas a mamá,patricio,patricio,SPANISH
645,2024/03/27 6:44:51 PM GMT+2,Expert1,2,1,2,2,1,2,No veo relación alguna entre el título y la sinopsis.,1,2,,Un escritor novel.,Un escritor novel.,,2,1,2,2,,No se lo digas a mamá,No se lo digas a mamá,patricio,patricio,ENGLISH
646,2024/04/01 2:06:35 PM GMT+2,Expert2,2,2,1,2,2,1,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",1,2,"La trama no es nada original, pero la sinopsis está escrita de una forma más creativa.",Un escritor consagrado.,Un escritor consagrado.,,2,2,2,2,,No se lo digas a mamá,No se lo digas a mamá,patricio,patricio,ENGLISH
647,2024/04/01 5:52:26 PM GMT+2,Expert3,2,2,2,1,1,2,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",1,2,,Un escritor novel.,Un escritor consagrado.,,2,2,2,2,,No se lo digas a mamá,No se lo digas a mamá,patricio,patricio,ENGLISH
648,2024/03/14 12:25:26 PM GMT+2,Expert4,1,2,0,2,2,1,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",1,2,La sinopsis es un cliché voluntario. Es irónico y eso le salva. Está bien escrito,Un escritor novel.,Un escritor consagrado.,,1,2,2,2,,No tengo miedo porque no tengo nada,No tengo miedo porque no tengo nada,patricio,patricio,SPANISH
649,2024/03/17 11:32:24 PM GMT+2,Expert5,1,2,2,2,2,2,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",1,2,,Un escritor novel.,Un escritor consagrado.,,2,1,2,2,"En este caso, la elección del público podría verse determinada por la presencia de temas políticos.",No tengo miedo porque no tengo nada,No tengo miedo porque no tengo nada,patricio,patricio,SPANISH
650,2024/03/22 4:02:23 PM GMT+2,Expert6,1,1,0,1,0,0,No veo relación alguna entre el título y la sinopsis.,0,1,,Una inteligencia artificial.,Una inteligencia artificial.,,0,2,3,1,,No tengo miedo porque no tengo nada,No tengo miedo porque no tengo nada,patricio,patricio,SPANISH
651,2024/03/27 1:06:21 AM GMT+2,Expert2,2,2,1,3,2,1,No veo relación alguna entre el título y la sinopsis.,2,2,,Un escritor consagrado.,Un escritor novel.,,1,2,2,2,,No tengo miedo porque no tengo nada,No tengo miedo porque no tengo nada,patricio,patricio,ENGLISH
652,2024/04/01 1:35:47 PM GMT+2,Expert3,2,1,1,2,2,2,No veo relación alguna entre el título y la sinopsis.,2,2,,Un escritor consagrado.,Un escritor novel.,,2,2,2,2,,No tengo miedo porque no tengo nada,No tengo miedo porque no tengo nada,patricio,patricio,ENGLISH
653,2024/04/02 12:16:25 PM GMT+2,Expert1,2,2,2,1,2,1,No veo relación alguna entre el título y la sinopsis.,1,2,,Un escritor novel.,Un escritor consagrado.,,3,1,1,2,,No tengo miedo porque no tengo nada,No tengo miedo porque no tengo nada,patricio,patricio,ENGLISH
654,2024/03/14 12:40:31 PM GMT+2,Expert4,1,2,2,0,2,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",0,2,,Una inteligencia artificial.,Un escritor consagrado.,,2,2,2,2,,Ocaso de titanes,Ocaso de titanes,patricio,machine,SPANISH
655,2024/03/17 11:03:59 AM GMT+2,Expert5,2,2,2,2,2,2,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",2,3,1000,Un escritor novel.,Un escritor novel.,"Por el estilo y la inventiva y su ""familiaridad"" ya por otros textos diría que podría ser de un ""escritor consagrado"", pero solo el hecho de que no se atenga a los criterios le hace bajar un escalafón. Creo que no es el criterio adecuado, pero no se me ocurre marcarlo de otro modo que no signifique ratificar el hecho de que un escritor consagrado tenga más licencia para sublevarse que uno ""novel"". Demasiado romanticismo...",0,2,3,3,"Vuelvo a tener en cuenta el criterio de la extensión y de la concisión, no el estético.",Ocaso de titanes,Ocaso de titanes,patricio,machine,SPANISH
656,2024/03/22 3:48:39 PM GMT+2,Expert6,0,1,0,0,1,0,La relación entre el título y la sinopsis es casi irrelevante.,0,1,,Un escritor novel.,Un escritor novel.,,0,1,3,2,,Ocaso de titanes,Ocaso de titanes,patricio,machine,SPANISH
657,2024/04/01 12:57:07 PM GMT+2,Expert1,1,1,1,1,1,1,La relación entre el título y la sinopsis es casi irrelevante.,1,1,,Un escritor novel.,Una inteligencia artificial.,,2,1,1,1,,Ocaso de titanes,Ocaso de titanes,patricio,machine,ENGLISH
658,2024/04/01 2:01:36 PM GMT+2,Expert2,1,2,1,1,1,1,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",1,1,,Una inteligencia artificial.,Un escritor novel.,,1,2,2,1,,Ocaso de titanes,Ocaso de titanes,patricio,machine,ENGLISH
659,2024/04/01 5:00:15 PM GMT+2,Expert3,0,0,1,0,0,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,1,,Un escritor novel.,Una inteligencia artificial.,,1,2,2,1,,Ocaso de titanes,Ocaso de titanes,patricio,machine,ENGLISH
660,2024/03/14 1:49:17 PM GMT+2,Expert4,1,1,2,2,2,2,No veo relación alguna entre el título y la sinopsis.,1,2,,Un escritor consagrado.,Un escritor consagrado.,,1,2,2,2,,Otro episodio en la lucha de clases,Otro episodio en la lucha de clases,patricio,patricio,SPANISH
661,2024/03/18 9:19:18 PM GMT+2,Expert5,2,3,2,2,3,3,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",2,3,,Un escritor consagrado.,Un escritor consagrado.,,1,2,3,3,"El texto me gusta mucho, es original, creativo, ingenioso... Pero, de nuevo, excede, con mucho, de lo que se espera en una sinopsis -en mi opinión. Tantas citas, por ejemplo, tanta interpretación (más que descripción o análisis) revela la precipitación creativa de una prosa que siempre busca llegar a una meta por sí misma, por lo que difícilmente puede conformar un discurso vicario (el cinematográfico) como el que aquí se busca, al menos como pretexto.",Otro episodio en la lucha de clases,Otro episodio en la lucha de clases,patricio,patricio,SPANISH
662,2024/03/24 12:20:30 PM GMT+2,Expert6,1,2,0,1,2,1,La relación entre el título y la sinopsis es casi irrelevante.,1,3,,Un escritor consagrado.,Un escritor consagrado.,,2,3,2,2,,Otro episodio en la lucha de clases,Otro episodio en la lucha de clases,patricio,patricio,SPANISH
663,2024/04/01 7:11:29 PM GMT+2,Expert3,0,3,3,1,3,3,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",1,3,,Un escritor novel.,Un escritor consagrado.,,3,2,2,3,,Otro episodio en la lucha de clases,Otro episodio en la lucha de clases,patricio,patricio,ENGLISH
664,2024/04/01 7:55:25 PM GMT+2,Expert1,1,2,2,0,2,2,La relación entre el título y la sinopsis es casi irrelevante.,1,3,,Un escritor consagrado.,Un escritor consagrado.,,3,1,2,3,,Otro episodio en la lucha de clases,Otro episodio en la lucha de clases,patricio,patricio,ENGLISH
665,2024/04/01 10:33:12 PM GMT+2,Expert2,2,2,2,2,2,2,La relación entre el título y la sinopsis es casi irrelevante.,2,2,,Un escritor novel.,Un escritor consagrado.,,2,1,2,2,,Otro episodio en la lucha de clases,Otro episodio en la lucha de clases,patricio,patricio,ENGLISH
666,2024/03/14 12:35:40 PM GMT+2,Expert4,0,2,2,0,2,2,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",0,2,,Un escritor novel.,Un escritor consagrado.,La sinopsis es divertida e inteligente. Original no solo en el estilo sino también en su planteamiento,2,1,2,2,,Reflejos de otro mundo,Reflejos de otro mundo,patricio,machine,SPANISH
